drone_id,application,drone_size,drone_model,manufacturer,propeller_count,max_carry_weight,actual_carry_weight,payload_type,payload_description,altitude,flight_duration,distance_flown,operator_id,flight_date,battery_remaining,gps_accuracy,wind_speed,obstacles_encountered,flight_status,regulatory_approval_id,notes,overweight_flag,weight_ratio,risk_score
D1085,Package Delivery,Small,SwiftWing,DeliveryNow,4,2.0,1.4,Package,Gift,70,19.0,6.1,OP011,2025-07-11,94,1.5,2.8,No,Completed,REG-2026-UAV-1085,,0,0.7,1.5072537688472925
D1086,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.4,Camera,ND filter,88,17.0,5.2,OP006,2025-10-12,99,1.1,2.1,No,Completed,REG-2026-UAV-1086,,0,0.4,1.2343251559535964
D1087,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,17.1,Liquid Tank,Insecticide,34,34.0,10.1,OP007,2025-09-23,47,3.1,7.2,Yes,Completed,REG-2026-UAV-1087,,0,0.8550000000000001,2.985392270424518
D1088,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,4.9,Sensor,Acoustic,108,38.0,12.2,OP012,2025-11-11,69,2.1,5.4,Yes,Completed,REG-2026-UAV-1088,,0,0.6125,2.6205577314136823
D1089,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,18.0,Liquid Tank,Pesticide solution,30,30.0,10.0,OP004,2025-03-22,40,3.5,7.8,Yes,Completed,REG-2026-UAV-1089,"Field spraying, full tank, moderate wind",0,0.9,3.1600421338603155
D1090,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,4.7,Sensor,Pressure,110,41.0,12.5,OP012,2025-12-21,68,2.3,5.1,Yes,Completed,REG-2026-UAV-1090,,0,0.5875,2.6339503686956176
D1091,Package Delivery,Small,SwiftWing,DeliveryNow,4,2.0,1.1,Package,Food delivery,69,15.0,3.8,OP013,2025-05-14,89,1.4,2.6,No,Completed,REG-2026-UAV-1091,,0,0.55,1.3789369507996572
D1092,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,19.3,Liquid Tank,Insecticide,30,32.0,10.8,OP001,2025-10-29,42,3.3,7.6,Yes,Completed,REG-2026-UAV-1092,,0,0.9650000000000001,3.1604880735111807
D1093,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,17.5,Liquid Tank,Fungicide,26,32.0,9.5,OP015,2025-09-07,42,3.2,7.7,Yes,Completed,REG-2026-UAV-1093,,0,0.875,3.020229095833976
D1094,Package Delivery,Medium,FlyHigh 300,AeroCorp,4,5.0,2.3,Package,Electronics accessories,71,24.0,7.3,OP011,2025-05-18,87,1.8,3.2,No,Completed,REG-2026-UAV-1094,,0,0.45999999999999996,1.5764462361139506
D1095,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,4.8,Sensor,Pressure,108,41.0,12.5,OP008,2025-08-07,67,2.3,5.4,Yes,Completed,REG-2026-UAV-1095,,0,0.6,2.5592909862004904
D1096,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,19.5,Liquid Tank,Fungicide,30,32.0,10.8,OP010,2025-12-24,42,3.3,7.5,Yes,Completed,REG-2026-UAV-1096,,0,0.975,3.1917217152739084
D1097,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.2,Camera,Telephoto,84,17.0,5.3,OP004,2025-11-21,97,1.3,2.2,No,Completed,REG-2026-UAV-1097,,0,0.2,1.1443098004587053
D1098,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,18.8,Liquid Tank,Herbicide,26,32.0,9.2,OP003,2025-09-27,41,3.4,7.7,Yes,Completed,REG-2026-UAV-1098,,0,0.9400000000000001,3.2025206913125324
D1099,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.5,Camera,Standard lens,81,18.0,5.2,OP012,2025-05-12,94,1.2,2.3,No,Completed,REG-2026-UAV-1099,,0,0.5,1.3551855170334646
D1100,Package Delivery,Medium,FlyHigh 300,AeroCorp,4,5.0,2.1,Package,Documents,73,22.0,7.1,OP007,2025-05-18,88,2.0,3.7,No,Completed,REG-2026-UAV-1100,,0,0.42000000000000004,1.499257934580853
D1101,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,18.5,Liquid Tank,Defoliant,27,36.0,11.5,OP012,2025-04-27,39,3.6,7.9,Yes,Completed,REG-2026-UAV-1101,,0,0.925,3.351794737481229
D1102,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,17.5,Liquid Tank,Herbicide,33,34.0,10.1,OP002,2025-11-02,47,3.1,7.1,Yes,Completed,REG-2026-UAV-1102,,0,0.875,2.9945477331915917
D1103,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,18.8,Liquid Tank,Herbicide,26,32.0,9.2,OP008,2026-01-01,41,3.4,7.7,Yes,Completed,REG-2026-UAV-1103,,0,0.9400000000000001,3.039187503262588
D1104,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.5,Camera,ND filter,81,17.0,5.5,OP014,2025-09-02,97,1.1,2.2,No,Completed,REG-2026-UAV-1104,,0,0.5,1.2050779826569977
D1105,Package Delivery,Medium,FlyHigh 300,AeroCorp,4,5.0,2.3,Package,Fragile goods,70,25.0,7.9,OP006,2025-08-16,83,1.8,3.4,No,Completed,REG-2026-UAV-1105,,0,0.45999999999999996,1.6349012546066282
D1106,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,18.8,Liquid Tank,Herbicide,26,32.0,9.2,OP007,2025-09-27,41,3.4,7.7,Yes,Completed,REG-2026-UAV-1106,,0,0.9400000000000001,3.1030592876959426
D1107,Package Delivery,Small,SwiftWing,DeliveryNow,4,2.0,1.0,Package,Small documents,60,18.0,5.0,OP014,2025-03-19,95,1.3,2.9,No,Completed,REG-2026-UAV-1107,Express document delivery,0,0.5,1.3435977765411977
D1108,Package Delivery,Medium,FlyHigh 300,AeroCorp,4,5.0,2.9,Package,Documents,71,26.0,8.2,OP005,2025-04-28,84,2.0,3.6,No,Completed,REG-2026-UAV-1108,,0,0.58,1.7269126243764588
D1109,Infrastructure Inspection,Medium,ViewMax 500,Inspecta X,4,8.0,5.5,Camera,High-resolution camera,110,39.0,13.0,OP009,2025-05-31,62,2.2,5.3,Yes,Completed,REG-2026-UAV-1109,,0,0.6875,2.6706807298445354
D1110,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.3,Camera,Action camera,82,16.0,5.5,OP005,2025-05-25,98,1.1,2.1,No,Completed,REG-2026-UAV-1110,,0,0.3,1.1172822831071643
D1111,Package Delivery,Medium,FlyHigh 300,AeroCorp,4,5.0,2.6,Package,Electronics,67,23.0,7.2,OP011,2025-08-24,84,1.8,3.2,No,Completed,REG-2026-UAV-1111,,0,0.52,1.5294651968505888
D1112,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.7,Camera,Wide angle,87,19.0,5.7,OP005,2025-06-18,95,1.2,2.3,No,Completed,REG-2026-UAV-1112,,0,0.7,1.4050971904107665
D1113,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,4.8,Sensor,Pressure,108,41.0,12.5,OP003,2026-02-23,67,2.3,5.4,Yes,Completed,REG-2026-UAV-1113,,0,0.6,2.474752130620763
D1114,Package Delivery,Medium,FlyHigh 300,AeroCorp,4,5.0,2.4,Package,Small items,72,25.0,7.1,OP011,2025-10-19,86,1.9,3.2,No,Completed,REG-2026-UAV-1114,,0,0.48,1.513700097914029
D1115,Package Delivery,Small,SwiftWing,DeliveryNow,4,2.0,1.3,Package,Documents,71,17.0,5.9,OP001,2025-09-13,92,1.6,2.7,No,Completed,REG-2026-UAV-1115,,0,0.65,1.418610794546962
D1116,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,16.8,Liquid Tank,Water for testing,33,30.0,9.5,OP002,2025-04-13,46,3.2,7.1,Yes,Completed,REG-2026-UAV-1116,,0,0.8400000000000001,2.9800311574245537
D1117,Infrastructure Inspection,Medium,ViewMax 500,Inspecta X,4,8.0,5.5,Camera,High-resolution camera,110,39.0,13.0,OP008,2025-05-31,62,2.2,5.3,Yes,Completed,REG-2026-UAV-1117,,0,0.6875,2.6690835100345365
D1118,Package Delivery,Medium,FlyHigh 300,AeroCorp,4,5.0,2.9,Package,Documents,72,27.0,8.1,OP015,2025-05-18,83,2.1,3.8,No,Completed,REG-2026-UAV-1118,,0,0.58,1.7879978337216873
D1119,Package Delivery,52,SwiftWing,DeliveryNow,4,2.0,1.5,Package,Gift,71,19.0,6.5,OP001,2026-03-08,92,1.5,2.9,No,Completed,REG-2026-UAV-1119,,0,0.75,1.6421738638624799
D1120,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.8,Camera,Wide angle,89,20.0,5.8,OP007,2025-07-04,93,1.1,2.1,No,Completed,REG-2026-UAV-1120,,0,0.8,1.3981110579881517
D1121,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,4.9,Camera,High-resolution camera,107,42.0,12.8,OP014,2026-09-27,68,2.4,5.2,Yes,Completed,REG-2026-UAV-1121,,0,0.6125,2.6618916312635013
D1122,Infrastructure Inspection,Medium,ViewMax 500,Inspecta X,4,8.0,5.1,Sensor,Acoustic emission sensor,107,42.0,13.2,OP014,2025-04-20,67,2.2,5.2,Yes,Completed,REG-2026-UAV-1122,,0,0.6375,2.5617852200239284
D1123,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,16.8,Liquid Tank,Water for testing,33,30.0,9.5,OP005,2025-04-13,46,3.2,7.1,Yes,Completed,REG-2026-UAV-1123,,0,0.8400000000000001,3.000626339146154
D1124,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,17.5,Liquid Tank,Insecticide,33,31.0,10.2,OP003,2026-09-30,45,3.1,7.4,Yes,Completed,REG-2026-UAV-1124,,0,0.875,3.109043149457416
D1125,Surveillance,Medium,Watcher Pro,SecureTech,4,7.0,4.1,Sensor,Noise detection sensor,110,55.0,10.0,OP012,2025-04-05,58,2.3,4.5,No,Completed,REG-2026-UAV-1125,,0,0.5857142857142856,2.275086280486268
D1126,Delivery to Remote Area,Medium,LongHaul 400,DeliveryNow,6,10.0,4.0,Package,Medical supplies,70,50.0,25.0,OP012,2025-03-10,58,2.6,5.1,No,Completed,REG-2026-UAV-1126,Delivering supplies to a remote island village,0,0.4,2.704885883111867
D1127,Package Delivery,Small,SwiftWing,DeliveryNow,4,2.0,1.1,Package,Documents,70,17.0,5.8,OP015,2026-02-20,93,1.6,2.8,No,Completed,REG-2026-UAV-1127,,0,0.55,1.3231630993510974
D1128,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.7,Camera,Wide angle,87,19.0,5.7,OP011,2025-12-11,95,1.2,2.3,No,Completed,REG-2026-UAV-1128,,0,0.7,1.478518973509649
D1129,Package Delivery,Medium,FlyHigh 300,AeroCorp,4,5.0,2.9,Package,Documents,71,26.0,8.2,OP007,2025-04-28,84,2.0,3.6,No,Completed,REG-2026-UAV-1129,,0,0.58,1.668331322060228
D1130,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,18.8,Liquid Tank,Fungicide,27,32.0,8.8,OP009,2025-05-17,41,3.3,7.5,Yes,Completed,REG-2026-UAV-1130,,0,0.9400000000000001,3.09392057097122
D1131,Infrastructure Inspection,Medium,ViewMax 500,Inspecta X,4,8.0,4.8,Camera,High-resolution still camera,106,39.0,12.8,OP002,2025-05-16,64,2.5,5.9,Yes,Completed,REG-2026-UAV-1131,,0,0.6,2.6241125173036908
D1132,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,18.0,Liquid Tank,Pesticide solution,30,30.0,10.0,OP008,2025-03-22,40,3.5,7.8,Yes,Completed,REG-2026-UAV-1132,"Field spraying, full tank, moderate wind",0,0.9,3.168064811347554
D1133,Traffic Monitoring,Medium,TrafficEye,SecureTech,4,6.0,3.0,Camera,License plate recognition camera,81,36.0,10.0,OP009,2025-05-22,78,1.6,4.1,No,Completed,REG-2026-UAV-1133,,0,0.5,1.8199804231897279
D1134,Infrastructure Inspection,Medium,ViewMax 500,Inspecta X,4,8.0,4.7,Camera,High-resolution still camera,105,40.0,12.8,OP011,2025-04-26,63,2.4,5.9,Yes,Completed,REG-2026-UAV-1134,,0,0.5875,2.7175720908247385
D1135,Delivery to Remote Area,Medium,LongHaul 400,DeliveryNow,6,10.0,4.0,Package,Medical supplies,70,50.0,25.0,OP003,2025-03-10,58,2.6,5.1,No,Completed,REG-2026-UAV-1135,Delivering supplies to a remote island village,0,0.4,2.736039581486099
D1136,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,5.2,Camera,Infrared,106,38.0,13.1,OP002,2025-09-12,63,2.2,5.4,Yes,Completed,REG-2026-UAV-1136,,0,0.65,2.6329472419692657
D1137,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,4.7,Sensor,Gas,106,39.0,12.8,OP007,2025-10-10,67,2.2,5.5,Yes,Completed,REG-2026-UAV-1137,,0,0.5875,2.6455435988329463
D1138,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.5,Camera,Standard lens,87,20.0,5.7,OP005,2025-07-12,95,1.1,2.2,No,Completed,REG-2026-UAV-1138,,0,0.5,1.30474983753373
D1139,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.7,Camera,Wide angle,87,19.0,5.7,OP005,2025-09-06,95,1.2,2.3,No,Completed,REG-2026-UAV-1139,,0,0.7,1.3116975874777972
D1140,Delivery to Remote Area,Medium,LongHaul 400,DeliveryNow,6,10.0,3.6,Package,Emergency rations,67,54.0,27.0,OP010,2025-05-26,61,2.5,5.0,No,Completed,REG-2026-UAV-1140,,0,0.36,2.7959851657042156
D1141,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,17.5,Liquid Tank,Herbicide,27,35.0,9.9,OP005,2025-09-15,44,3.5,7.8,Yes,Completed,REG-2026-UAV-1141,,0,0.875,3.1387433941926313
D1142,Package Delivery,Medium,FlyHigh 300,AeroCorp,4,5.0,2.3,Package,Clothing items,70,23.0,7.2,OP004,2025-05-01,89,1.7,3.3,No,Completed,REG-2026-UAV-1142,,0,0.45999999999999996,1.5935366243795772
D1143,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,17.5,Liquid Tank,Insecticide,33,31.0,10.2,OP013,2026-09-30,45,3.1,7.4,Yes,Completed,REG-2026-UAV-1143,,0,0.875,3.089695871317132
D1144,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.3,Camera,Telephoto,81,17.0,5.3,OP005,2026-01-24,98,1.3,2.4,No,Completed,REG-2026-UAV-1144,,0,0.3,1.1304145324716204
D1145,Surveying,Medium,MapMaker Z,GeoSurv,6,10.0,7.3,GPS,High-precision GPS module,60,38.0,8.0,OP013,2025-04-06,79,1.4,3.2,No,Completed,REG-2026-UAV-1145,,0,0.73,1.7687852333349083
D1146,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,4.6,Sensor,Vibration,107,40.0,12.5,OP004,2025-07-06,68,2.2,5.3,Yes,Completed,REG-2026-UAV-1146,,0,0.575,2.583695966544036
D1147,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.8,Camera,Wide angle,86,20.0,5.8,OP015,2025-11-17,93,1.1,2.1,No,Completed,REG-2026-UAV-1147,,0,0.8,1.415463147014957
D1148,Infrastructure Inspection,Medium,ViewMax 500,Inspecta X,4,8.0,5.5,Camera,High-resolution camera,110,39.0,13.0,OP013,2025-05-31,62,2.2,5.3,Yes,Completed,REG-2026-UAV-1148,,0,0.6875,2.657735160644622
D1149,Power Line Inspection,Medium,VoltGuard,SkyView Inc.,6,9.0,4.8,"Camera, Sensor",Infrared and ultraviolet camera,108,56.0,14.0,OP006,2025-05-26,57,2.9,7.2,Yes,Completed,REG-2026-UAV-1149,,0,0.5333333333333333,2.9095822376667133
D1150,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.3,Camera,Infrared camera,90,18.0,6.0,OP004,2025-04-04,95,1.0,1.9,No,Completed,REG-2026-UAV-1150,,0,0.3,1.1105314194892062
D1151,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,18.1,Liquid Tank,Insecticide,32,31.0,10.2,OP002,2025-09-11,45,3.1,7.4,Yes,Completed,REG-2026-UAV-1151,,0,0.905,3.0606838287685707
D1152,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.6,Camera,Standard,86,20.0,5.8,OP009,2025-06-26,94,1.1,2.1,No,Completed,REG-2026-UAV-1152,,0,0.6,1.3526275095902096
D1153,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,18.2,Liquid Tank,Fungicide,29,33.0,9.2,OP002,2025-05-07,44,3.4,7.7,Yes,Completed,REG-2026-UAV-1153,,0,0.9099999999999999,3.16712388738265
D1154,Package Delivery,Medium,FlyHigh 300,AeroCorp,4,5.0,2.9,Package,Consumer goods,67,22.0,7.3,OP009,2026-01-15,87,1.7,3.2,No,Completed,REG-2026-UAV-1154,,0,0.58,1.611857349235524
D1155,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,16.0,Liquid Tank,Organic fertilizer,35,32.0,11.0,OP010,2025-04-03,48,3.0,7.0,No,Completed,REG-2026-UAV-1155,,0,0.8,2.6977069370315485
D1156,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,17.9,Liquid Tank,Insecticide,28,33.0,9.5,OP006,2025-08-30,42,3.2,7.6,Yes,Completed,REG-2026-UAV-1156,,0,0.8949999999999999,3.0779364613023845
D1157,Infrastructure Inspection,Medium,ViewMax 500,Inspecta X,4,8.0,5.1,Sensor,Acoustic emission sensor,107,42.0,13.2,OP009,2025-04-20,67,2.2,5.2,Yes,Completed,REG-2026-UAV-1157,,0,0.6375,2.6555080205860118
D1158,Surveying,Medium,MapMaker Z,GeoSurv,6,10.0,7.3,GPS,High-precision GPS module,60,38.0,8.0,OP009,2025-04-06,79,1.4,3.2,No,Completed,REG-2026-UAV-1158,,0,0.73,1.8006752749973423
D1159,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,4.7,Sensor,Vibration,109,40.0,12.5,OP003,2025-08-15,68,2.2,5.5,Yes,Completed,REG-2026-UAV-1159,,0,0.5875,2.5384135118240376
D1160,Package Delivery,Small,SwiftWing,DeliveryNow,4,2.0,1.1,Package,Small electronics,65,17.0,5.0,OP001,2025-05-29,91,1.4,2.7,No,Completed,REG-2026-UAV-1160,,0,0.55,1.4339324229342452
D1161,Package Delivery,Medium,FlyHigh 300,AeroCorp,4,5.0,2.9,Package,Documents,69,24.0,7.8,OP001,2025-09-01,85,1.9,3.4,No,Completed,REG-2026-UAV-1161,,0,0.58,1.6879788530755233
D1162,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,4.9,Sensor,Acoustic,109,38.0,12.2,OP003,2025-10-02,69,2.1,5.4,Yes,Completed,REG-2026-UAV-1162,,0,0.6125,2.511573482531688
D1163,Package Delivery,Small,SwiftWing,DeliveryNow,4,2.0,1.5,Package,Medicine,72,19.0,5.2,OP005,2025-04-21,96,1.4,2.8,No,Completed,REG-2026-UAV-1163,,0,0.75,1.4539310871867899
D1164,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.7,Camera,Wide angle,87,19.0,5.7,OP013,2025-09-06,95,1.2,2.3,No,Completed,REG-2026-UAV-1164,,0,0.7,1.379361363587853
D1165,Surveying,Medium,MapMaker Z,GeoSurv,6,10.0,7.3,GPS,High-precision GPS module,60,38.0,8.0,OP003,2025-04-06,79,1.4,3.2,No,Completed,REG-2026-UAV-1165,,0,0.73,1.9106768970015804
D1166,Surveying,Medium,MapMaker Z,GeoSurv,6,10.0,7.3,GPS,High-precision GPS module,60,38.0,8.0,OP012,2025-04-06,79,1.4,3.2,No,Completed,REG-2026-UAV-1166,,0,0.73,1.805587244156283
D1167,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,5.1,Camera,Infrared,104,38.0,13.2,OP009,2025-08-03,69,2.2,5.1,Yes,Completed,REG-2026-UAV-1167,,0,0.6375,2.578088102742412
D1168,Package Delivery,Medium,FlyHigh 300,AeroCorp,4,5.0,2.6,Package,Fragile goods,71,25.0,7.2,OP009,2025-07-07,86,1.8,3.5,No,Completed,REG-2026-UAV-1168,,0,0.52,1.6316331528038357
D1169,Infrastructure Inspection,Medium,ViewMax 500,Inspecta X,4,8.0,4.8,Camera,High-resolution still camera,106,39.0,12.8,OP003,2025-05-16,64,2.5,5.9,Yes,Completed,REG-2026-UAV-1169,,0,0.6,2.748958129409875
D1170,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.2,Camera,ND filters,84,19.0,6.5,OP003,2025-05-19,97,1.1,2.2,No,Completed,REG-2026-UAV-1170,,0,0.2,1.1498309927780768
D1171,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,19.2,Liquid Tank,Fungicide,30,32.0,10.8,OP012,2025-09-19,42,3.3,7.5,Yes,Completed,REG-2026-UAV-1171,,0,0.96,3.162504535106712
D1172,Emergency Response,Large,FirstResponder,RescueFly,8,13.0,6.2,First Aid Kit,Basic medical supplies,138,47.0,12.0,OP014,2025-05-30,58,2.8,5.8,Yes,Completed,REG-2026-UAV-1172,,0,0.47692307692307695,2.676675699866409
D1173,Wildlife Monitoring,Small,NatureWatch,EnviroTech,4,1.5,0.7,Camera,Low-light camera for observing wildlife,100,45.0,15.0,OP005,2025-03-07,65,1.9,4.1,Yes,Completed,REG-2026-UAV-1173,Monitoring animal populations in a nature reserve,0,0.4666666666666666,2.466586105033268
D1174,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,5.5,Camera,Thermal,103,41.0,13.1,OP002,2025-10-06,64,2.4,5.2,Yes,Completed,REG-2026-UAV-1174,,0,0.6875,2.5982552335459745
D1175,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.7,Camera,Wide angle,83,19.0,5.6,OP006,2025-10-16,93,1.2,2.4,No,Completed,REG-2026-UAV-1175,,0,0.7,1.368765678412197
D1176,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,5.3,Camera,Zoom,104,42.0,13.9,OP007,2025-09-28,62,2.5,5.7,Yes,Completed,REG-2026-UAV-1176,,0,0.6625,2.8277148275419766
D1177,Package Delivery,Medium,FlyHigh 300,AeroCorp,4,5.0,2.3,Package,Clothing items,70,23.0,7.2,OP013,2025-05-01,89,1.7,3.3,No,Completed,REG-2026-UAV-1177,,0,0.45999999999999996,1.5305822283459642
D1178,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,19.1,Liquid Tank,Herbicide,31,33.0,9.5,OP009,2025-10-09,40,3.3,7.9,Yes,Completed,REG-2026-UAV-1178,,0,0.9550000000000001,3.17602163080038
D1179,Traffic Monitoring,Medium,TrafficEye,SecureTech,4,6.0,3.2,Camera,License plate recognition camera,82,37.0,10.5,OP015,2025-05-22,76,1.7,4.3,No,Completed,REG-2026-UAV-1179,,0,0.5333333333333333,1.9309499211145633
D1180,Package Delivery,Medium,FlyHigh 300,AeroCorp,4,5.0,2.8,Package,Small items,69,25.0,7.5,OP006,2025-12-14,88,1.9,3.3,No,Completed,REG-2026-UAV-1180,,0,0.5599999999999999,1.6363722359004176
D1181,Search and Rescue,Large,Guardian SR,RescueFly,8,12.0,5.0,"Camera, Beacon","Thermal camera, emergency locator beacon",150,50.0,18.0,OP003,2025-03-26,62,2.8,5.5,Yes,Completed,REG-2026-UAV-1181,Searching for missing person in forested area,0,0.4166666666666667,2.7536630575412304
D1182,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.6,Camera,Telephoto lens,88,21.0,6.0,OP012,2025-05-05,96,1.3,2.3,No,Completed,REG-2026-UAV-1182,,0,0.6,1.2835290135411292
D1183,Bridge Inspection,Medium,ViewMax 500,Inspecta X,4,8.0,4.0,Camera,High-zoom camera,85,42.0,14.0,OP005,2025-02-21,55,2.4,6.0,Yes,Completed,REG-2026-UAV-1183,,0,0.5,2.7962920426073965
D1184,Package Delivery,Small,SwiftWing,DeliveryNow,4,2.0,1.3,Package,Documents,71,17.0,5.9,OP004,2025-12-18,92,1.6,2.7,No,Completed,REG-2026-UAV-1184,,0,0.65,1.5254173908786783
D1185,Package Delivery,Small,SwiftWing,DeliveryNow,4,2.0,1.2,Package,Small package,73,16.0,6.5,OP015,2025-11-16,90,1.4,2.9,No,Completed,REG-2026-UAV-1185,,0,0.6,1.5650732158986125
D1186,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.7,Camera,Wide angle,83,19.0,5.6,OP005,2025-10-16,93,1.2,2.4,No,Completed,REG-2026-UAV-1186,,0,0.7,1.4040335030931377
D1187,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,4.6,Sensor,Vibration,107,40.0,12.5,OP008,2025-12-29,68,2.2,5.3,Yes,Completed,REG-2026-UAV-1187,,0,0.575,2.606958632822919
D1188,Crop Monitoring,Small,Agri Scout,AgriDrones,4,1.5,0.8,Camera,Multispectral camera for plant health analysis,45,22.0,7.0,OP008,2025-03-17,80,1.0,3.3,No,Completed,REG-2026-UAV-1188,,0,0.5333333333333333,1.6533141653502477
D1189,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,19.1,Liquid Tank,Herbicide,31,33.0,9.5,OP006,2025-10-09,40,3.3,7.9,Yes,Completed,REG-2026-UAV-1189,,0,0.9550000000000001,3.267557367193936
D1190,Package Delivery,Small,SwiftWing,DeliveryNow,4,2.0,1.2,Package,Small package,73,16.0,6.5,OP001,2025-07-03,90,1.4,2.9,No,Completed,REG-2026-UAV-1190,,0,0.6,1.5366843515001276
D1191,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.3,Camera,Zoom lens,81,19.0,5.2,OP008,2025-08-09,96,1.2,2.1,No,Completed,REG-2026-UAV-1191,,0,0.3,1.0739201578683666
D1192,Package Delivery,Small,SwiftWing,DeliveryNow,4,2.0,1.1,Package,Small electronics,65,17.0,5.0,OP008,2025-05-29,91,1.4,2.7,No,Completed,REG-2026-UAV-1192,,0,0.55,1.4763369468754175
D1193,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.5,Camera,Neutral density filters,84,20.0,5.5,OP002,2025-04-12,90,1.1,2.1,No,Completed,REG-2026-UAV-1193,,0,0.5,1.3245891925599478
D1194,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.4,Camera,Wide-angle lens,81,18.0,5.8,OP004,2025-04-19,94,1.2,2.2,No,Completed,REG-2026-UAV-1194,,0,0.4,1.2848396911956907
D1195,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,5.1,Camera,Thermal,102,41.0,13.5,OP012,2025-06-08,67,2.1,5.3,Yes,Completed,REG-2026-UAV-1195,,0,0.6375,2.557547768576408
D1196,Wind Turbine Inspection,Large,BladeChecker,AeroCorp,6,16.0,9.0,Camera,High-resolution camera for blade damage assessment,160,65.0,20.0,OP002,2025-03-13,45,3.2,8.5,Yes,Completed,REG-2026-UAV-1196,Inspecting wind turbine blades,0,0.5625,3.476516325003903
D1197,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,17.8,Liquid Tank,Fungicide,34,34.0,10.2,OP004,2025-10-13,45,3.4,7.7,Yes,Completed,REG-2026-UAV-1197,,0,0.89,3.182146386637133
